code,line_item,period_end,measure,value,asOf
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2025-12-31,ytd,0,2026-01-06
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2025-12-31,month,-469538324537,2026-02-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2025-12-31,ytd,80750478619,2026-01-06
2239.3.1,Change of Net Asset Value due to subscription during the period,2025-12-31,month,687929064106,2026-02-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2025-12-31,ytd,8647931461940,2026-01-06
2239.3.2,Change of Net Asset Value due to redemption during the period,2025-12-31,month,-1157467388643,2026-02-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2025-12-31,ytd,-8567180983321,2026-01-06
2243,Net Asset Value at the end of period,2025-12-31,month,1342342349852,2026-02-02
2243,Net Asset Value at the end of period,2025-12-31,ytd,1342342349852,2026-01-06
2244,Average annual profit (only applicable to annual report),2025-12-31,month,0,2026-02-02
2244,Average annual profit (only applicable to annual report),2025-12-31,ytd,0,2026-01-06
2245,Average annual rate of return (only applicable to annual report),2025-12-31,month,0,2026-02-02
2245,Average annual rate of return (only applicable to annual report),2025-12-31,ytd,0,2026-01-06
2220,Income from Investment Activities,2026-01-31,month,7790307998,2026-03-02
2220,Income from Investment Activities,2026-01-31,ytd,7790307998,2026-02-02
2221,"Dividend income, interest income from bonds",2026-01-31,month,4987331080,2026-03-02
2221,"Dividend income, interest income from bonds",2026-01-31,ytd,4987331080,2026-02-02
2221.1,Dividends income,2026-01-31,month,0,2026-03-02
2221.1,Dividends income,2026-01-31,ytd,0,2026-02-02
2221.2,Interest income from bonds,2026-01-31,month,4987331080,2026-03-02
2221.2,Interest income from bonds,2026-01-31,ytd,4987331080,2026-02-02
2222,Interest income,2026-01-31,month,2802976918,2026-03-02
2222,Interest income,2026-01-31,ytd,2802976918,2026-02-02
2222.1,Interest income from bank deposits,2026-01-31,month,450449522,2026-03-02
2222.1,Interest income from bank deposits,2026-01-31,ytd,450449522,2026-02-02
2222.2,Interest income from Money market instruments,2026-01-31,month,2352527396,2026-03-02
2222.2,Interest income from Money market instruments,2026-01-31,ytd,2352527396,2026-02-02
2222.3,Interest income from reverse repo contracts,2026-01-31,month,0,2026-03-02
2222.3,Interest income from reverse repo contracts,2026-01-31,ytd,0,2026-02-02
2223,Income from rental property (not applicable),2026-01-31,month,0,2026-03-02
2223,Income from rental property (not applicable),2026-01-31,ytd,0,2026-02-02
2223,Other incomes,2026-01-31,month,0,2026-03-02
2223,Other incomes,2026-01-31,ytd,0,2026-02-02
2223.1,Other investment incomes,2026-01-31,month,0,2026-03-02
2223.1,Other investment incomes,2026-01-31,ytd,0,2026-02-02
2223.2,Other incomes,2026-01-31,month,0,2026-03-02
2223.2,Other incomes,2026-01-31,ytd,0,2026-02-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2026-01-31,month,0,2026-03-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2026-01-31,ytd,0,2026-02-02
2224,Expenses,2026-01-31,month,1501803912,2026-03-02
2224,Expenses,2026-01-31,ytd,1501803912,2026-02-02
2225,Management Fee paid to Fund Management Company,2026-01-31,month,1301640517,2026-03-02
2225,Management Fee paid to Fund Management Company,2026-01-31,ytd,1301640517,2026-02-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2026-01-31,month,91907048,2026-03-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2026-01-31,ytd,91907048,2026-02-02
2226.1,Custodian service - Safe Custody Fee,2026-01-31,month,54235023,2026-03-02
2226.1,Custodian service - Safe Custody Fee,2026-01-31,ytd,54235023,2026-02-02
2226.2,Custodian service - Transaction fee,2026-01-31,month,1050000,2026-03-02
2226.2,Custodian service - Transaction fee,2026-01-31,ytd,1050000,2026-02-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2026-01-31,month,826909,2026-03-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2026-01-31,ytd,826909,2026-02-02
2226.4,Supervisory fee,2026-01-31,month,35795116,2026-03-02
2226.4,Supervisory fee,2026-01-31,ytd,35795116,2026-02-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2026-01-31,month,60926818,2026-03-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2026-01-31,ytd,60926818,2026-02-02
2227.1,Fund Administration Fee,2026-01-31,month,47726818,2026-03-02
2227.1,Fund Administration Fee,2026-01-31,ytd,47726818,2026-02-02
2227.2,Transfer Agency Fee,2026-01-31,month,13200000,2026-03-02
2227.2,Transfer Agency Fee,2026-01-31,ytd,13200000,2026-02-02
2228,Audit fee,2026-01-31,month,13079452,2026-03-02
2228,Audit fee,2026-01-31,ytd,13079452,2026-02-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2026-01-31,month,-2098744,2026-03-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2026-01-31,ytd,-2098744,2026-02-02
2229.1,Remuneration of Fund's Board of Representatives,2026-01-31,month,6509589,2026-03-02
2229.1,Remuneration of Fund's Board of Representatives,2026-01-31,ytd,6509589,2026-02-02
2229.2,Price feed fee,2026-01-31,month,-8608333,2026-03-02
2229.2,Price feed fee,2026-01-31,ytd,-8608333,2026-02-02
2229.3,Legal consultancy expenses,2026-01-31,month,0,2026-03-02
2229.3,Legal consultancy expenses,2026-01-31,ytd,0,2026-02-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2026-01-31,month,8078504,2026-03-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2026-01-31,ytd,8078504,2026-02-02
2230.1,Meeting expenses,2026-01-31,month,8078504,2026-03-02
2230.1,Meeting expenses,2026-01-31,ytd,8078504,2026-02-02
2230.2,Annual report expenses,2026-01-31,month,0,2026-03-02
2230.2,Annual report expenses,2026-01-31,ytd,0,2026-02-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2026-01-31,month,0,2026-03-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2026-01-31,ytd,0,2026-02-02
2230.4,Expenses of information disclosure of the Fund,2026-01-31,month,0,2026-03-02
2230.4,Expenses of information disclosure of the Fund,2026-01-31,ytd,0,2026-02-02
2230.5,"Designing, printing, posting... expenses",2026-01-31,month,0,2026-03-02
2230.5,"Designing, printing, posting... expenses",2026-01-31,ytd,0,2026-02-02
2231,Expenses related to execution of Fund’s asset transactions,2026-01-31,month,23729431,2026-03-02
2231,Expenses related to execution of Fund’s asset transactions,2026-01-31,ytd,23729431,2026-02-02
2231,Real Estate Management Service fee (not applicable),2026-01-31,month,0,2026-03-02
2231,Real Estate Management Service fee (not applicable),2026-01-31,ytd,0,2026-02-02
2231.1,Brokerage & transfer fee,2026-01-31,month,23579425,2026-03-02
2231.1,Brokerage & transfer fee,2026-01-31,ytd,23579425,2026-02-02
2231.2,Clearing settlement fee,2026-01-31,month,150006,2026-03-02
2231.2,Clearing settlement fee,2026-01-31,ytd,150006,2026-02-02
2231.3,Other Expenses,2026-01-31,month,0,2026-03-02
2231.3,Other Expenses,2026-01-31,ytd,0,2026-02-02
2232,Other expenses,2026-01-31,month,4540886,2026-03-02
2232,Other expenses,2026-01-31,ytd,4540886,2026-02-02
2232,Real estate valuation service fees (not applicable),2026-01-31,month,0,2026-03-02
2232,Real estate valuation service fees (not applicable),2026-01-31,ytd,0,2026-02-02
2232.1,Set up Expenses,2026-01-31,month,0,2026-03-02
2232.1,Set up Expenses,2026-01-31,ytd,0,2026-02-02
2232.2,"Listing, registration fees",2026-01-31,month,0,2026-03-02
2232.2,"Listing, registration fees",2026-01-31,ytd,0,2026-02-02
2232.3,Annual management fee paid to SSC,2026-01-31,month,636986,2026-03-02
2232.3,Annual management fee paid to SSC,2026-01-31,ytd,636986,2026-02-02
2232.4,Bank charges,2026-01-31,month,3903900,2026-03-02
2232.4,Bank charges,2026-01-31,ytd,3903900,2026-02-02
2232.5,Borrowing expense,2026-01-31,month,0,2026-03-02
2232.5,Borrowing expense,2026-01-31,ytd,0,2026-02-02
2232.6,Other Expenses,2026-01-31,month,0,2026-03-02
2232.6,Other Expenses,2026-01-31,ytd,0,2026-02-02
2232.7,Fee paid to VSDC for getting the list of investors,2026-01-31,month,0,2026-03-02
2232.7,Fee paid to VSDC for getting the list of investors,2026-01-31,ytd,0,2026-02-02
2233,Net Income from Investment Activities (= I - II),2026-01-31,month,6288504086,2026-03-02
2233,Net Income from Investment Activities (= I - II),2026-01-31,ytd,6288504086,2026-02-02
2234,Gain / (Loss) from Investment Activities,2026-01-31,month,1595120670,2026-03-02
2234,Gain / (Loss) from Investment Activities,2026-01-31,ytd,1595120670,2026-02-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2026-01-31,month,-153690700,2026-03-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2026-01-31,ytd,-153690700,2026-02-02
2236,Unrealised Gain / (Loss) due to market price,2026-01-31,month,1748811370,2026-03-02
2236,Unrealised Gain / (Loss) due to market price,2026-01-31,ytd,1748811370,2026-02-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2026-01-31,month,7883624756,2026-03-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2026-01-31,ytd,7883624756,2026-02-02
2238,Net Asset Value at the beginning of period,2026-01-31,month,1342342349852,2026-03-02
2238,Net Asset Value at the beginning of period,2026-01-31,ytd,1342342349852,2026-02-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2026-01-31,month,-172474571430,2026-03-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2026-01-31,ytd,-172474571430,2026-02-02
2239.1,Change of Net Asset Value due to investment activities during the period,2026-01-31,month,7883624756,2026-03-02
2239.1,Change of Net Asset Value due to investment activities during the period,2026-01-31,ytd,7883624756,2026-02-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2026-01-31,month,0,2026-03-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2026-01-31,ytd,0,2026-02-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2026-01-31,month,-180358196186,2026-03-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2026-01-31,ytd,-180358196186,2026-02-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2026-01-31,month,468092038378,2026-03-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2026-01-31,ytd,468092038378,2026-02-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2026-01-31,month,-648450234564,2026-03-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2026-01-31,ytd,-648450234564,2026-02-02
2243,Net Asset Value at the end of period,2026-01-31,month,1169867778422,2026-03-02
2243,Net Asset Value at the end of period,2026-01-31,ytd,1169867778422,2026-02-02
2244,Average annual profit (only applicable to annual report),2026-01-31,month,0,2026-03-02
2244,Average annual profit (only applicable to annual report),2026-01-31,ytd,0,2026-02-02
2245,Average annual rate of return (only applicable to annual report),2026-01-31,month,0,2026-03-02
2245,Average annual rate of return (only applicable to annual report),2026-01-31,ytd,0,2026-02-02
2220,Income from Investment Activities,2026-02-28,month,6624516303,2026-04-01
2220,Income from Investment Activities,2026-02-28,ytd,14414824301,2026-03-02
2221,"Dividend income, interest income from bonds",2026-02-28,month,4508992988,2026-04-01
2221,"Dividend income, interest income from bonds",2026-02-28,ytd,9496324068,2026-03-02
2221.1,Dividends income,2026-02-28,month,0,2026-04-01
2221.1,Dividends income,2026-02-28,ytd,0,2026-03-02
2221.2,Interest income from bonds,2026-02-28,month,4508992988,2026-04-01
2221.2,Interest income from bonds,2026-02-28,ytd,9496324068,2026-03-02
2222,Interest income,2026-02-28,month,2115523315,2026-04-01
2222,Interest income,2026-02-28,ytd,4918500233,2026-03-02
2222.1,Interest income from bank deposits,2026-02-28,month,220427427,2026-04-01
2222.1,Interest income from bank deposits,2026-02-28,ytd,670876949,2026-03-02
2222.2,Interest income from Money market instruments,2026-02-28,month,1895095888,2026-04-01
2222.2,Interest income from Money market instruments,2026-02-28,ytd,4247623284,2026-03-02
2222.3,Interest income from reverse repo contracts,2026-02-28,month,0,2026-04-01
2222.3,Interest income from reverse repo contracts,2026-02-28,ytd,0,2026-03-02
2223,Income from rental property (not applicable),2026-02-28,month,0,2026-04-01
2223,Income from rental property (not applicable),2026-02-28,ytd,0,2026-03-02
2223,Other incomes,2026-02-28,month,0,2026-04-01
2223,Other incomes,2026-02-28,ytd,0,2026-03-02
2223.1,Other investment incomes,2026-02-28,month,0,2026-04-01
2223.1,Other investment incomes,2026-02-28,ytd,0,2026-03-02
2223.2,Other incomes,2026-02-28,month,0,2026-04-01
2223.2,Other incomes,2026-02-28,ytd,0,2026-03-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2026-02-28,month,0,2026-04-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2026-02-28,ytd,0,2026-03-02
2224,Expenses,2026-02-28,month,1258164659,2026-04-01
2224,Expenses,2026-02-28,ytd,2759968571,2026-03-02
2225,Management Fee paid to Fund Management Company,2026-02-28,month,1050773994,2026-04-01
2225,Management Fee paid to Fund Management Company,2026-02-28,ytd,2352414511,2026-03-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2026-02-28,month,75893527,2026-04-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2026-02-28,ytd,167800575,2026-03-02
2226.1,Custodian service - Safe Custody Fee,2026-02-28,month,43782251,2026-04-01
2226.1,Custodian service - Safe Custody Fee,2026-02-28,ytd,98017274,2026-03-02
2226.2,Custodian service - Transaction fee,2026-02-28,month,1950000,2026-04-01
2226.2,Custodian service - Transaction fee,2026-02-28,ytd,3000000,2026-03-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2026-02-28,month,1264991,2026-04-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2026-02-28,ytd,2091900,2026-03-02
2226.4,Supervisory fee,2026-02-28,month,28896285,2026-04-01
2226.4,Supervisory fee,2026-02-28,ytd,64691401,2026-03-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2026-02-28,month,51728381,2026-04-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2026-02-28,ytd,112655199,2026-03-02
2227.1,Fund Administration Fee,2026-02-28,month,38528381,2026-04-01
2227.1,Fund Administration Fee,2026-02-28,ytd,86255199,2026-03-02
2227.2,Transfer Agency Fee,2026-02-28,month,13200000,2026-04-01
2227.2,Transfer Agency Fee,2026-02-28,ytd,26400000,2026-03-02
2228,Audit fee,2026-02-28,month,11813699,2026-04-01
2228,Audit fee,2026-02-28,ytd,24893151,2026-03-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2026-02-28,month,17426940,2026-04-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2026-02-28,ytd,15328196,2026-03-02
2229.1,Remuneration of Fund's Board of Representatives,2026-02-28,month,6460274,2026-04-01
2229.1,Remuneration of Fund's Board of Representatives,2026-02-28,ytd,12969863,2026-03-02
2229.2,Price feed fee,2026-02-28,month,10966666,2026-04-01
2229.2,Price feed fee,2026-02-28,ytd,2358333,2026-03-02
2229.3,Legal consultancy expenses,2026-02-28,month,0,2026-04-01
2229.3,Legal consultancy expenses,2026-02-28,ytd,0,2026-03-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2026-02-28,month,7296714,2026-04-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2026-02-28,ytd,15375218,2026-03-02
2230.1,Meeting expenses,2026-02-28,month,7296714,2026-04-01
2230.1,Meeting expenses,2026-02-28,ytd,15375218,2026-03-02
2230.2,Annual report expenses,2026-02-28,month,0,2026-04-01
2230.2,Annual report expenses,2026-02-28,ytd,0,2026-03-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2026-02-28,month,0,2026-04-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2026-02-28,ytd,0,2026-03-02
2230.4,Expenses of information disclosure of the Fund,2026-02-28,month,0,2026-04-01
2230.4,Expenses of information disclosure of the Fund,2026-02-28,ytd,0,2026-03-02
2230.5,"Designing, printing, posting... expenses",2026-02-28,month,0,2026-04-01
2230.5,"Designing, printing, posting... expenses",2026-02-28,ytd,0,2026-03-02
2231,Expenses related to execution of Fund’s asset transactions,2026-02-28,month,39758661,2026-04-01
2231,Expenses related to execution of Fund’s asset transactions,2026-02-28,ytd,63488092,2026-03-02
2231,Real Estate Management Service fee (not applicable),2026-02-28,month,0,2026-04-01
2231,Real Estate Management Service fee (not applicable),2026-02-28,ytd,0,2026-03-02
2231.1,Brokerage & transfer fee,2026-02-28,month,39638617,2026-04-01
2231.1,Brokerage & transfer fee,2026-02-28,ytd,63218042,2026-03-02
2231.2,Clearing settlement fee,2026-02-28,month,120044,2026-04-01
2231.2,Clearing settlement fee,2026-02-28,ytd,270050,2026-03-02
2231.3,Other Expenses,2026-02-28,month,0,2026-04-01
2231.3,Other Expenses,2026-02-28,ytd,0,2026-03-02
2232,Other expenses,2026-02-28,month,3472743,2026-04-01
2232,Other expenses,2026-02-28,ytd,8013629,2026-03-02
2232,Real estate valuation service fees (not applicable),2026-02-28,month,0,2026-04-01
2232,Real estate valuation service fees (not applicable),2026-02-28,ytd,0,2026-03-02
2232.1,Set up Expenses,2026-02-28,month,0,2026-04-01
2232.1,Set up Expenses,2026-02-28,ytd,0,2026-03-02
2232.2,"Listing, registration fees",2026-02-28,month,0,2026-04-01
2232.2,"Listing, registration fees",2026-02-28,ytd,0,2026-03-02
2232.3,Annual management fee paid to SSC,2026-02-28,month,575343,2026-04-01
2232.3,Annual management fee paid to SSC,2026-02-28,ytd,1212329,2026-03-02
2232.4,Bank charges,2026-02-28,month,2897400,2026-04-01
2232.4,Bank charges,2026-02-28,ytd,6801300,2026-03-02
2232.5,Borrowing expense,2026-02-28,month,0,2026-04-01
2232.5,Borrowing expense,2026-02-28,ytd,0,2026-03-02
2232.6,Other Expenses,2026-02-28,month,0,2026-04-01
2232.6,Other Expenses,2026-02-28,ytd,0,2026-03-02
2232.7,Fee paid to VSDC for getting the list of investors,2026-02-28,month,0,2026-04-01
2232.7,Fee paid to VSDC for getting the list of investors,2026-02-28,ytd,0,2026-03-02
2233,Net Income from Investment Activities (= I - II),2026-02-28,month,5366351644,2026-04-01
2233,Net Income from Investment Activities (= I - II),2026-02-28,ytd,11654855730,2026-03-02
2234,Gain / (Loss) from Investment Activities,2026-02-28,month,-19876142,2026-04-01
2234,Gain / (Loss) from Investment Activities,2026-02-28,ytd,1575244528,2026-03-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2026-02-28,month,-463699452,2026-04-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2026-02-28,ytd,-617390152,2026-03-02
2236,Unrealised Gain / (Loss) due to market price,2026-02-28,month,443823310,2026-04-01
2236,Unrealised Gain / (Loss) due to market price,2026-02-28,ytd,2192634680,2026-03-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2026-02-28,month,5346475502,2026-04-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2026-02-28,ytd,13230100258,2026-03-02
2238,Net Asset Value at the beginning of period,2026-02-28,month,1169867778422,2026-04-01
2238,Net Asset Value at the beginning of period,2026-02-28,ytd,1342342349852,2026-03-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2026-02-28,month,-2332624601,2026-04-01
2239,"Change of Net Asset Value of the Fund during the period, of which",2026-02-28,ytd,-174807196031,2026-03-02
2239.1,Change of Net Asset Value due to investment activities during the period,2026-02-28,month,5346475502,2026-04-01
2239.1,Change of Net Asset Value due to investment activities during the period,2026-02-28,ytd,13230100258,2026-03-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2026-02-28,month,0,2026-04-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2026-02-28,ytd,0,2026-03-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2026-02-28,month,-7679100103,2026-04-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2026-02-28,ytd,-188037296289,2026-03-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2026-02-28,month,339523650355,2026-04-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2026-02-28,ytd,807615688733,2026-03-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2026-02-28,month,-347202750458,2026-04-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2026-02-28,ytd,-995652985022,2026-03-02
2243,Net Asset Value at the end of period,2026-02-28,month,1167535153821,2026-04-01
2243,Net Asset Value at the end of period,2026-02-28,ytd,1167535153821,2026-03-02
2244,Average annual profit (only applicable to annual report),2026-02-28,month,0,2026-04-01
2244,Average annual profit (only applicable to annual report),2026-02-28,ytd,0,2026-03-02
2245,Average annual rate of return (only applicable to annual report),2026-02-28,month,0,2026-04-01
2245,Average annual rate of return (only applicable to annual report),2026-02-28,ytd,0,2026-03-02
2220,Income from Investment Activities,2026-03-31,month,6889732922,2026-05-04
2220,Income from Investment Activities,2026-03-31,ytd,21304557223,2026-04-01
2221,"Dividend income, interest income from bonds",2026-03-31,month,4629416002,2026-05-04
2221,"Dividend income, interest income from bonds",2026-03-31,ytd,14125740070,2026-04-01
2221.1,Dividends income,2026-03-31,month,0,2026-05-04
2221.1,Dividends income,2026-03-31,ytd,0,2026-04-01
2221.2,Interest income from bonds,2026-03-31,month,4629416002,2026-05-04
2221.2,Interest income from bonds,2026-03-31,ytd,14125740070,2026-04-01
2222,Interest income,2026-03-31,month,2260316920,2026-05-04
2222,Interest income,2026-03-31,ytd,7178817153,2026-04-01
2222.1,Interest income from bank deposits,2026-03-31,month,310307329,2026-05-04
2222.1,Interest income from bank deposits,2026-03-31,ytd,981184278,2026-04-01
2222.2,Interest income from Money market instruments,2026-03-31,month,1950009591,2026-05-04
2222.2,Interest income from Money market instruments,2026-03-31,ytd,6197632875,2026-04-01
2222.3,Interest income from reverse repo contracts,2026-03-31,month,0,2026-05-04
2222.3,Interest income from reverse repo contracts,2026-03-31,ytd,0,2026-04-01
2223,Income from rental property (not applicable),2026-03-31,month,0,2026-05-04
2223,Income from rental property (not applicable),2026-03-31,ytd,0,2026-04-01
2223,Other incomes,2026-03-31,month,0,2026-05-04
2223,Other incomes,2026-03-31,ytd,0,2026-04-01
2223.1,Other investment incomes,2026-03-31,month,0,2026-05-04
2223.1,Other investment incomes,2026-03-31,ytd,0,2026-04-01
2223.2,Other incomes,2026-03-31,month,0,2026-05-04
2223.2,Other incomes,2026-03-31,ytd,0,2026-04-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2026-03-31,month,0,2026-05-04
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2026-03-31,ytd,0,2026-04-01
2224,Expenses,2026-03-31,month,1327920066,2026-05-04
2224,Expenses,2026-03-31,ytd,4087888637,2026-04-01
2225,Management Fee paid to Fund Management Company,2026-03-31,month,1092213240,2026-05-04
2225,Management Fee paid to Fund Management Company,2026-03-31,ytd,3444627751,2026-04-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2026-03-31,month,78076139,2026-05-04
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2026-03-31,ytd,245876714,2026-04-01
2226.1,Custodian service - Safe Custody Fee,2026-03-31,month,45508886,2026-05-04
2226.1,Custodian service - Safe Custody Fee,2026-03-31,ytd,143526160,2026-04-01
2226.2,Custodian service - Transaction fee,2026-03-31,month,1350000,2026-05-04
2226.2,Custodian service - Transaction fee,2026-03-31,ytd,4350000,2026-04-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2026-03-31,month,1181387,2026-05-04
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2026-03-31,ytd,3273287,2026-04-01
2226.4,Supervisory fee,2026-03-31,month,30035866,2026-05-04
2226.4,Supervisory fee,2026-03-31,ytd,94727267,2026-04-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2026-03-31,month,53247819,2026-05-04
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2026-03-31,ytd,165903018,2026-04-01
2227.1,Fund Administration Fee,2026-03-31,month,40047819,2026-05-04
2227.1,Fund Administration Fee,2026-03-31,ytd,126303018,2026-04-01
2227.2,Transfer Agency Fee,2026-03-31,month,13200000,2026-05-04
2227.2,Transfer Agency Fee,2026-03-31,ytd,39600000,2026-04-01
2228,Audit fee,2026-03-31,month,13436234,2026-05-04
2228,Audit fee,2026-03-31,ytd,38329385,2026-04-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2026-03-31,month,18651256,2026-05-04
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2026-03-31,ytd,33979452,2026-04-01
2229.1,Remuneration of Fund's Board of Representatives,2026-03-31,month,6509589,2026-05-04
2229.1,Remuneration of Fund's Board of Representatives,2026-03-31,ytd,19479452,2026-04-01
2229.2,Price feed fee,2026-03-31,month,12141667,2026-05-04
2229.2,Price feed fee,2026-03-31,ytd,14500000,2026-04-01
2229.3,Legal consultancy expenses,2026-03-31,month,0,2026-05-04
2229.3,Legal consultancy expenses,2026-03-31,ytd,0,2026-04-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2026-03-31,month,8078504,2026-05-04
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2026-03-31,ytd,23453722,2026-04-01
2230.1,Meeting expenses,2026-03-31,month,8078504,2026-05-04
2230.1,Meeting expenses,2026-03-31,ytd,23453722,2026-04-01
2230.2,Annual report expenses,2026-03-31,month,0,2026-05-04
2230.2,Annual report expenses,2026-03-31,ytd,0,2026-04-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2026-03-31,month,0,2026-05-04
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2026-03-31,ytd,0,2026-04-01
2230.4,Expenses of information disclosure of the Fund,2026-03-31,month,0,2026-05-04
2230.4,Expenses of information disclosure of the Fund,2026-03-31,ytd,0,2026-04-01
2230.5,"Designing, printing, posting... expenses",2026-03-31,month,0,2026-05-04
2230.5,"Designing, printing, posting... expenses",2026-03-31,ytd,0,2026-04-01
2231,Expenses related to execution of Fund’s asset transactions,2026-03-31,month,59712288,2026-05-04
2231,Expenses related to execution of Fund’s asset transactions,2026-03-31,ytd,123200380,2026-04-01
2231,Real Estate Management Service fee (not applicable),2026-03-31,month,0,2026-05-04
2231,Real Estate Management Service fee (not applicable),2026-03-31,ytd,0,2026-04-01
2231.1,Brokerage & transfer fee,2026-03-31,month,59376883,2026-05-04
2231.1,Brokerage & transfer fee,2026-03-31,ytd,122594925,2026-04-01
