code,line_item,period_end,measure,value,asOf
2229.2,Price feed fee,2023-09-30,month,7663043,2023-11-02
2229.2,Price feed fee,2023-09-30,ytd,70500000,2023-10-02
2229.3,Legal consultancy expenses,2023-09-30,month,0,2023-11-02
2229.3,Legal consultancy expenses,2023-09-30,ytd,0,2023-10-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2023-09-30,month,2649509,2023-11-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2023-09-30,ytd,11459887,2023-10-02
2230.1,Meeting expenses,2023-09-30,month,2649509,2023-11-02
2230.1,Meeting expenses,2023-09-30,ytd,11459887,2023-10-02
2230.2,Annual report expenses,2023-09-30,month,0,2023-11-02
2230.2,Annual report expenses,2023-09-30,ytd,0,2023-10-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2023-09-30,month,0,2023-11-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2023-09-30,ytd,0,2023-10-02
2230.4,Expenses of information disclosure of the Fund,2023-09-30,month,0,2023-11-02
2230.4,Expenses of information disclosure of the Fund,2023-09-30,ytd,0,2023-10-02
2230.5,"Designing, printing, posting... expenses",2023-09-30,month,0,2023-11-02
2230.5,"Designing, printing, posting... expenses",2023-09-30,ytd,0,2023-10-02
2231,Expenses related to execution of Fund’s asset transactions,2023-09-30,month,8186450,2023-11-02
2231,Expenses related to execution of Fund’s asset transactions,2023-09-30,ytd,215965960,2023-10-02
2231,Real Estate Management Service fee (not applicable),2023-09-30,month,0,2023-11-02
2231,Real Estate Management Service fee (not applicable),2023-09-30,ytd,0,2023-10-02
2231.1,Brokerage fee,2023-09-30,month,4997600,2023-11-02
2231.1,Brokerage fee,2023-09-30,ytd,167206793,2023-10-02
2231.2,Clearing settlement fee,2023-09-30,month,188850,2023-11-02
2231.2,Clearing settlement fee,2023-09-30,ytd,1673191,2023-10-02
2231.3,Other Expenses,2023-09-30,month,3000000,2023-11-02
2231.3,Other Expenses,2023-09-30,ytd,47085976,2023-10-02
2232,Other expenses,2023-09-30,month,8813088,2023-11-02
2232,Other expenses,2023-09-30,ytd,94586889,2023-10-02
2232,Real estate valuation service fees (not applicable),2023-09-30,month,0,2023-11-02
2232,Real estate valuation service fees (not applicable),2023-09-30,ytd,0,2023-10-02
2232.1,Set up Expenses,2023-09-30,month,0,2023-11-02
2232.1,Set up Expenses,2023-09-30,ytd,0,2023-10-02
2232.2,"Listing, registration fees",2023-09-30,month,0,2023-11-02
2232.2,"Listing, registration fees",2023-09-30,ytd,0,2023-10-02
2232.3,Annual management fee paid to SSC,2023-09-30,month,616438,2023-11-02
2232.3,Annual management fee paid to SSC,2023-09-30,ytd,10609589,2023-10-02
2232.4,Bank charges,2023-09-30,month,8196650,2023-11-02
2232.4,Bank charges,2023-09-30,ytd,82877300,2023-10-02
2232.5,Borrowing expense,2023-09-30,month,0,2023-11-02
2232.5,Borrowing expense,2023-09-30,ytd,0,2023-10-02
2232.6,Other Expenses,2023-09-30,month,0,2023-11-02
2232.6,Other Expenses,2023-09-30,ytd,0,2023-10-02
2232.7,Fee paid to VSD for getting the list of investors,2023-09-30,month,0,2023-11-02
2232.7,Fee paid to VSD for getting the list of investors,2023-09-30,ytd,1100000,2023-10-02
2233,Net Income from Investment Activities (= I - II),2023-09-30,month,2680249544,2023-11-02
2233,Net Income from Investment Activities (= I - II),2023-09-30,ytd,23264987116,2023-10-02
2234,Gain / (Loss) from Investment Activities,2023-09-30,month,-145112535,2023-11-02
2234,Gain / (Loss) from Investment Activities,2023-09-30,ytd,869810669,2023-10-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2023-09-30,month,-10246993,2023-11-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2023-09-30,ytd,820082477,2023-10-02
2236,Unrealised Gain / (Loss) due to market price,2023-09-30,month,-134865542,2023-11-02
2236,Unrealised Gain / (Loss) due to market price,2023-09-30,ytd,49728192,2023-10-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2023-09-30,month,2535137009,2023-11-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2023-09-30,ytd,24134797785,2023-10-02
2238,Net Asset Value at the beginning of period,2023-09-30,month,394870841944,2023-11-02
2238,Net Asset Value at the beginning of period,2023-09-30,ytd,434864897100,2023-10-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2023-09-30,month,5555419149,2023-11-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2023-09-30,ytd,-34438636007,2023-10-02
2239.1,Change of Net Asset Value due to investment activities during the period,2023-09-30,month,2535137009,2023-11-02
2239.1,Change of Net Asset Value due to investment activities during the period,2023-09-30,ytd,24134797785,2023-10-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2023-09-30,month,0,2023-11-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2023-09-30,ytd,0,2023-10-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2023-09-30,month,3020282140,2023-11-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2023-09-30,ytd,-58573433792,2023-10-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2023-09-30,month,6594408602,2023-11-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2023-09-30,ytd,21118067067,2023-10-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2023-09-30,month,-3574126462,2023-11-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2023-09-30,ytd,-79691500859,2023-10-02
2243,Net Asset Value at the end of period,2023-09-30,month,400426261093,2023-11-02
2243,Net Asset Value at the end of period,2023-09-30,ytd,400426261093,2023-10-02
2244,Average annual profit (only applicable to annual report),2023-09-30,month,0,2023-11-02
2244,Average annual profit (only applicable to annual report),2023-09-30,ytd,0,2023-10-02
2245,Average annual rate of return (only applicable to annual report),2023-09-30,month,0,2023-11-02
2245,Average annual rate of return (only applicable to annual report),2023-09-30,ytd,0,2023-10-02
2220,Income from Investment Activities,2023-10-31,month,3403635344,2023-12-04
2220,Income from Investment Activities,2023-10-31,ytd,31295614132,2023-11-02
2221,"Dividend income, interest income from bonds",2023-10-31,month,3035265192,2023-12-04
2221,"Dividend income, interest income from bonds",2023-10-31,ytd,26908997217,2023-11-02
2221.1,Dividends income,2023-10-31,month,0,2023-12-04
2221.1,Dividends income,2023-10-31,ytd,0,2023-11-02
2221.2,Interest income from bonds,2023-10-31,month,3035265192,2023-12-04
2221.2,Interest income from bonds,2023-10-31,ytd,26908997217,2023-11-02
2222,Interest income,2023-10-31,month,368370152,2023-12-04
2222,Interest income,2023-10-31,ytd,4386616915,2023-11-02
2222.1,Interest income from bank deposits,2023-10-31,month,41383851,2023-12-04
2222.1,Interest income from bank deposits,2023-10-31,ytd,3120315545,2023-11-02
2222.2,Interest income from Money market instruments,2023-10-31,month,326986301,2023-12-04
2222.2,Interest income from Money market instruments,2023-10-31,ytd,1266301370,2023-11-02
2222.3,Interest income from reverse repo contracts,2023-10-31,month,0,2023-12-04
2222.3,Interest income from reverse repo contracts,2023-10-31,ytd,0,2023-11-02
2223,Income from rental property (not applicable),2023-10-31,month,0,2023-12-04
2223,Income from rental property (not applicable),2023-10-31,ytd,0,2023-11-02
2223,Other incomes,2023-10-31,month,0,2023-12-04
2223,Other incomes,2023-10-31,ytd,0,2023-11-02
2223.1,Other investment incomes,2023-10-31,month,0,2023-12-04
2223.1,Other investment incomes,2023-10-31,ytd,0,2023-11-02
2223.2,Other incomes,2023-10-31,month,0,2023-12-04
2223.2,Other incomes,2023-10-31,ytd,0,2023-11-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2023-10-31,month,0,2023-12-04
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2023-10-31,ytd,0,2023-11-02
2224,Expenses,2023-10-31,month,505801274,2023-12-04
2224,Expenses,2023-10-31,ytd,5132792946,2023-11-02
2225,Management Fee paid to Fund Management Company,2023-10-31,month,409490392,2023-12-04
2225,Management Fee paid to Fund Management Company,2023-10-31,ytd,3975863903,2023-11-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2023-10-31,month,32183847,2023-11-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSD",2023-10-31,ytd,328788855,2023-11-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2023-10-31,month,32183847,2023-12-04
2226.1,Custodian service - Safe Custody Fee,2023-10-31,month,15000000,2023-12-04
2226.1,Custodian service - Safe Custody Fee,2023-10-31,ytd,150000000,2023-11-02
2226.2,Custodian service - Transaction fee,2023-10-31,month,200000,2023-12-04
2226.2,Custodian service - Transaction fee,2023-10-31,ytd,7900000,2023-11-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2023-10-31,month,483847,2023-11-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSD",2023-10-31,ytd,5888855,2023-11-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2023-10-31,month,483847,2023-12-04
2226.4,Supervisory fee,2023-10-31,month,16500000,2023-12-04
2226.4,Supervisory fee,2023-10-31,ytd,165000000,2023-11-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2023-10-31,month,22260986,2023-12-04
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2023-10-31,ytd,221481621,2023-11-02
2227.1,Fund Administration Fee,2023-10-31,month,11260986,2023-12-04
2227.1,Fund Administration Fee,2023-10-31,ytd,111481621,2023-11-02
2227.2,Transfer Agency Fee,2023-10-31,month,11000000,2023-12-04
2227.2,Transfer Agency Fee,2023-10-31,ytd,110000000,2023-11-02
2228,Audit fee,2023-10-31,month,15268119,2023-12-04
2228,Audit fee,2023-10-31,ytd,129060230,2023-11-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2023-10-31,month,14428067,2023-12-04
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2023-10-31,ytd,143415738,2023-11-02
2229.1,Remuneration of Fund's Board of Representatives,2023-10-31,month,6509589,2023-12-04
2229.1,Remuneration of Fund's Board of Representatives,2023-10-31,ytd,64997260,2023-11-02
2229.2,Price feed fee,2023-10-31,month,7918478,2023-12-04
2229.2,Price feed fee,2023-10-31,ytd,78418478,2023-11-02
2229.3,Legal consultancy expenses,2023-10-31,month,0,2023-12-04
2229.3,Legal consultancy expenses,2023-10-31,ytd,0,2023-11-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2023-10-31,month,2737827,2023-12-04
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2023-10-31,ytd,14197714,2023-11-02
2230.1,Meeting expenses,2023-10-31,month,2737827,2023-12-04
2230.1,Meeting expenses,2023-10-31,ytd,14197714,2023-11-02
2230.2,Annual report expenses,2023-10-31,month,0,2023-12-04
2230.2,Annual report expenses,2023-10-31,ytd,0,2023-11-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2023-10-31,month,0,2023-12-04
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2023-10-31,ytd,0,2023-11-02
2230.4,Expenses of information disclosure of the Fund,2023-10-31,month,0,2023-12-04
2230.4,Expenses of information disclosure of the Fund,2023-10-31,ytd,0,2023-11-02
2230.5,"Designing, printing, posting... expenses",2023-10-31,month,0,2023-12-04
2230.5,"Designing, printing, posting... expenses",2023-10-31,ytd,0,2023-11-02
2231,Expenses related to execution of Fund’s asset transactions,2023-10-31,month,0,2023-12-04
2231,Expenses related to execution of Fund’s asset transactions,2023-10-31,ytd,215965960,2023-11-02
2231,Real Estate Management Service fee (not applicable),2023-10-31,month,0,2023-12-04
2231,Real Estate Management Service fee (not applicable),2023-10-31,ytd,0,2023-11-02
2231.1,Brokerage fee,2023-10-31,month,0,2023-12-04
2231.1,Brokerage fee,2023-10-31,ytd,167206793,2023-11-02
2231.2,Clearing settlement fee,2023-10-31,month,0,2023-12-04
2231.2,Clearing settlement fee,2023-10-31,ytd,1673191,2023-11-02
2231.3,Other Expenses,2023-10-31,month,0,2023-12-04
2231.3,Other Expenses,2023-10-31,ytd,47085976,2023-11-02
2232,Other expenses,2023-10-31,month,9432036,2023-12-04
2232,Other expenses,2023-10-31,ytd,104018925,2023-11-02
2232,Real estate valuation service fees (not applicable),2023-10-31,month,0,2023-12-04
2232,Real estate valuation service fees (not applicable),2023-10-31,ytd,0,2023-11-02
2232.1,Set up Expenses,2023-10-31,month,0,2023-12-04
2232.1,Set up Expenses,2023-10-31,ytd,0,2023-11-02
2232.2,"Listing, registration fees",2023-10-31,month,0,2023-12-04
2232.2,"Listing, registration fees",2023-10-31,ytd,0,2023-11-02
2232.3,Annual management fee paid to SSC,2023-10-31,month,636986,2023-12-04
2232.3,Annual management fee paid to SSC,2023-10-31,ytd,11246575,2023-11-02
2232.4,Bank charges,2023-10-31,month,8795050,2023-12-04
2232.4,Bank charges,2023-10-31,ytd,91672350,2023-11-02
2232.5,Borrowing expense,2023-10-31,month,0,2023-12-04
2232.5,Borrowing expense,2023-10-31,ytd,0,2023-11-02
2232.6,Other Expenses,2023-10-31,month,0,2023-12-04
2232.6,Other Expenses,2023-10-31,ytd,0,2023-11-02
2232.7,Fee paid to VSD for getting the list of investors,2023-10-31,month,0,2023-11-02
2232.7,Fee paid to VSD for getting the list of investors,2023-10-31,ytd,1100000,2023-11-02
2232.7,Fee paid to VSDC for getting the list of investors,2023-10-31,month,0,2023-12-04
2233,Net Income from Investment Activities (= I - II),2023-10-31,month,2897834070,2023-12-04
2233,Net Income from Investment Activities (= I - II),2023-10-31,ytd,26162821186,2023-11-02
2234,Gain / (Loss) from Investment Activities,2023-10-31,month,240408372,2023-12-04
2234,Gain / (Loss) from Investment Activities,2023-10-31,ytd,1110219041,2023-11-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2023-10-31,month,0,2023-12-04
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2023-10-31,ytd,820082477,2023-11-02
2236,Unrealised Gain / (Loss) due to market price,2023-10-31,month,240408372,2023-12-04
2236,Unrealised Gain / (Loss) due to market price,2023-10-31,ytd,290136564,2023-11-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2023-10-31,month,3138242442,2023-12-04
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2023-10-31,ytd,27273040227,2023-11-02
2238,Net Asset Value at the beginning of period,2023-10-31,month,400426261093,2023-12-04
2238,Net Asset Value at the beginning of period,2023-10-31,ytd,434864897100,2023-11-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2023-10-31,month,1943811503,2023-12-04
2239,"Change of Net Asset Value of the Fund during the period, of which",2023-10-31,ytd,-32494824504,2023-11-02
2239.1,Change of Net Asset Value due to investment activities during the period,2023-10-31,month,3138242442,2023-12-04
2239.1,Change of Net Asset Value due to investment activities during the period,2023-10-31,ytd,27273040227,2023-11-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2023-10-31,month,0,2023-12-04
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2023-10-31,ytd,0,2023-11-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2023-10-31,month,-1194430939,2023-12-04
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2023-10-31,ytd,-59767864731,2023-11-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2023-10-31,month,2297915567,2023-12-04
2239.3.1,Change of Net Asset Value due to subscription during the period,2023-10-31,ytd,23415982634,2023-11-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2023-10-31,month,-3492346506,2023-12-04
2239.3.2,Change of Net Asset Value due to redemption during the period,2023-10-31,ytd,-83183847365,2023-11-02
2243,Net Asset Value at the end of period,2023-10-31,month,402370072596,2023-12-04
2243,Net Asset Value at the end of period,2023-10-31,ytd,402370072596,2023-11-02
2244,Average annual profit (only applicable to annual report),2023-10-31,month,0,2023-12-04
2244,Average annual profit (only applicable to annual report),2023-10-31,ytd,0,2023-11-02
2245,Average annual rate of return (only applicable to annual report),2023-10-31,month,0,2023-12-04
2245,Average annual rate of return (only applicable to annual report),2023-10-31,ytd,0,2023-11-02
2220,Income from Investment Activities,2023-11-30,month,3301332777,2024-01-02
2220,Income from Investment Activities,2023-11-30,ytd,34596946909,2023-12-04
2221,"Dividend income, interest income from bonds",2023-11-30,month,2947242417,2024-01-02
2221,"Dividend income, interest income from bonds",2023-11-30,ytd,29856239634,2023-12-04
2221.1,Dividends income,2023-11-30,month,0,2024-01-02
2221.1,Dividends income,2023-11-30,ytd,0,2023-12-04
2221.2,Interest income from bonds,2023-11-30,month,2947242417,2024-01-02
2221.2,Interest income from bonds,2023-11-30,ytd,29856239634,2023-12-04
2222,Interest income,2023-11-30,month,354090360,2024-01-02
2222,Interest income,2023-11-30,ytd,4740707275,2023-12-04
2222.1,Interest income from bank deposits,2023-11-30,month,37652004,2024-01-02
2222.1,Interest income from bank deposits,2023-11-30,ytd,3157967549,2023-12-04
2222.2,Interest income from Money market instruments,2023-11-30,month,316438356,2024-01-02
2222.2,Interest income from Money market instruments,2023-11-30,ytd,1582739726,2023-12-04
2222.3,Interest income from reverse repo contracts,2023-11-30,month,0,2024-01-02
2222.3,Interest income from reverse repo contracts,2023-11-30,ytd,0,2023-12-04
2223,Income from rental property (not applicable),2023-11-30,month,0,2024-01-02
2223,Income from rental property (not applicable),2023-11-30,ytd,0,2023-12-04
2223,Other incomes,2023-11-30,month,0,2024-01-02
2223,Other incomes,2023-11-30,ytd,0,2023-12-04
2223.1,Other investment incomes,2023-11-30,month,0,2024-01-02
2223.1,Other investment incomes,2023-11-30,ytd,0,2023-12-04
2223.2,Other incomes,2023-11-30,month,0,2024-01-02
2223.2,Other incomes,2023-11-30,ytd,0,2023-12-04
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2023-11-30,month,0,2024-01-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2023-11-30,ytd,0,2023-12-04
2224,Expenses,2023-11-30,month,506922651,2024-01-02
2224,Expenses,2023-11-30,ytd,5639715597,2023-12-04
2225,Management Fee paid to Fund Management Company,2023-11-30,month,405853090,2024-01-02
2225,Management Fee paid to Fund Management Company,2023-11-30,ytd,4381716993,2023-12-04
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2023-11-30,month,32530201,2024-01-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2023-11-30,ytd,361319056,2023-12-04
2226.1,Custodian service - Safe Custody Fee,2023-11-30,month,15000000,2024-01-02
2226.1,Custodian service - Safe Custody Fee,2023-11-30,ytd,165000000,2023-12-04
2226.2,Custodian service - Transaction fee,2023-11-30,month,500000,2024-01-02
2226.2,Custodian service - Transaction fee,2023-11-30,ytd,8400000,2023-12-04
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2023-11-30,month,530201,2024-01-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2023-11-30,ytd,6419056,2023-12-04
2226.4,Supervisory fee,2023-11-30,month,16500000,2024-01-02
2226.4,Supervisory fee,2023-11-30,ytd,181500000,2023-12-04
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2023-11-30,month,22186606,2024-01-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2023-11-30,ytd,243668227,2023-12-04
2227.1,Fund Administration Fee,2023-11-30,month,11186606,2024-01-02
2227.1,Fund Administration Fee,2023-11-30,ytd,122668227,2023-12-04
2227.2,Transfer Agency Fee,2023-11-30,month,11000000,2024-01-02
2227.2,Transfer Agency Fee,2023-11-30,ytd,121000000,2023-12-04
2228,Audit fee,2023-11-30,month,14775600,2024-01-02
2228,Audit fee,2023-11-30,ytd,143835830,2023-12-04
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2023-11-30,month,14156195,2024-01-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2023-11-30,ytd,157571933,2023-12-04
2229.1,Remuneration of Fund's Board of Representatives,2023-11-30,month,6493151,2024-01-02
2229.1,Remuneration of Fund's Board of Representatives,2023-11-30,ytd,71490411,2023-12-04
2229.2,Price feed fee,2023-11-30,month,7663044,2024-01-02
2229.2,Price feed fee,2023-11-30,ytd,86081522,2023-12-04
2229.3,Legal consultancy expenses,2023-11-30,month,0,2024-01-02
2229.3,Legal consultancy expenses,2023-11-30,ytd,0,2023-12-04
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2023-11-30,month,2649509,2024-01-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2023-11-30,ytd,16847223,2023-12-04
2230.1,Meeting expenses,2023-11-30,month,2649509,2024-01-02
2230.1,Meeting expenses,2023-11-30,ytd,16847223,2023-12-04
2230.2,Annual report expenses,2023-11-30,month,0,2024-01-02
2230.2,Annual report expenses,2023-11-30,ytd,0,2023-12-04
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2023-11-30,month,0,2024-01-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2023-11-30,ytd,0,2023-12-04
2230.4,Expenses of information disclosure of the Fund,2023-11-30,month,0,2024-01-02
2230.4,Expenses of information disclosure of the Fund,2023-11-30,ytd,0,2023-12-04
2230.5,"Designing, printing, posting... expenses",2023-11-30,month,0,2024-01-02
2230.5,"Designing, printing, posting... expenses",2023-11-30,ytd,0,2023-12-04
2231,Expenses related to execution of Fund’s asset transactions,2023-11-30,month,6431361,2024-01-02
2231,Expenses related to execution of Fund’s asset transactions,2023-11-30,ytd,222397321,2023-12-04
2231,Real Estate Management Service fee (not applicable),2023-11-30,month,0,2024-01-02
2231,Real Estate Management Service fee (not applicable),2023-11-30,ytd,0,2023-12-04
2231.1,Brokerage fee,2023-11-30,month,6431361,2024-01-02
2231.1,Brokerage fee,2023-11-30,ytd,173638154,2023-12-04
2231.2,Clearing settlement fee,2023-11-30,month,0,2024-01-02
2231.2,Clearing settlement fee,2023-11-30,ytd,1673191,2023-12-04
2231.3,Other Expenses,2023-11-30,month,0,2024-01-02
2231.3,Other Expenses,2023-11-30,ytd,47085976,2023-12-04
2232,Other expenses,2023-11-30,month,8340089,2024-01-02
2232,Other expenses,2023-11-30,ytd,112359014,2023-12-04
2232,Real estate valuation service fees (not applicable),2023-11-30,month,0,2024-01-02
2232,Real estate valuation service fees (not applicable),2023-11-30,ytd,0,2023-12-04
2232.1,Set up Expenses,2023-11-30,month,0,2024-01-02
2232.1,Set up Expenses,2023-11-30,ytd,0,2023-12-04
2232.2,"Listing, registration fees",2023-11-30,month,0,2024-01-02
2232.2,"Listing, registration fees",2023-11-30,ytd,0,2023-12-04
2232.3,Annual management fee paid to SSC,2023-11-30,month,616439,2024-01-02
2232.3,Annual management fee paid to SSC,2023-11-30,ytd,11863014,2023-12-04
2232.4,Bank charges,2023-11-30,month,7723650,2024-01-02
2232.4,Bank charges,2023-11-30,ytd,99396000,2023-12-04
2232.5,Borrowing expense,2023-11-30,month,0,2024-01-02
2232.5,Borrowing expense,2023-11-30,ytd,0,2023-12-04
2232.6,Other Expenses,2023-11-30,month,0,2024-01-02
2232.6,Other Expenses,2023-11-30,ytd,0,2023-12-04
2232.7,Fee paid to VSDC for getting the list of investors,2023-11-30,month,0,2024-01-02
2232.7,Fee paid to VSDC for getting the list of investors,2023-11-30,ytd,1100000,2023-12-04
2233,Net Income from Investment Activities (= I - II),2023-11-30,month,2794410126,2024-01-02
2233,Net Income from Investment Activities (= I - II),2023-11-30,ytd,28957231312,2023-12-04
2234,Gain / (Loss) from Investment Activities,2023-11-30,month,254998329,2024-01-02
2234,Gain / (Loss) from Investment Activities,2023-11-30,ytd,1365217370,2023-12-04
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2023-11-30,month,261002740,2024-01-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2023-11-30,ytd,1081085217,2023-12-04
2236,Unrealised Gain / (Loss) due to market price,2023-11-30,month,-6004411,2024-01-02
2236,Unrealised Gain / (Loss) due to market price,2023-11-30,ytd,284132153,2023-12-04
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2023-11-30,month,3049408455,2024-01-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2023-11-30,ytd,30322448682,2023-12-04
2238,Net Asset Value at the beginning of period,2023-11-30,month,402370072596,2024-01-02
2238,Net Asset Value at the beginning of period,2023-11-30,ytd,434864897100,2023-12-04
2239,"Change of Net Asset Value of the Fund during the period, of which",2023-11-30,month,12759493049,2024-01-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2023-11-30,ytd,-19735331455,2023-12-04
2239.1,Change of Net Asset Value due to investment activities during the period,2023-11-30,month,3049408455,2024-01-02
2239.1,Change of Net Asset Value due to investment activities during the period,2023-11-30,ytd,30322448682,2023-12-04
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2023-11-30,month,0,2024-01-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2023-11-30,ytd,0,2023-12-04
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2023-11-30,month,9710084594,2024-01-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2023-11-30,ytd,-50057780137,2023-12-04
2239.3.1,Change of Net Asset Value due to subscription during the period,2023-11-30,month,14050201869,2024-01-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2023-11-30,ytd,37466184503,2023-12-04
2239.3.2,Change of Net Asset Value due to redemption during the period,2023-11-30,month,-4340117275,2024-01-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2023-11-30,ytd,-87523964640,2023-12-04
2243,Net Asset Value at the end of period,2023-11-30,month,415129565645,2024-01-02
2243,Net Asset Value at the end of period,2023-11-30,ytd,415129565645,2023-12-04
2244,Average annual profit (only applicable to annual report),2023-11-30,month,0,2024-01-02
2244,Average annual profit (only applicable to annual report),2023-11-30,ytd,0,2023-12-04
2245,Average annual rate of return (only applicable to annual report),2023-11-30,month,0,2024-01-02
2245,Average annual rate of return (only applicable to annual report),2023-11-30,ytd,0,2023-12-04
2220,Income from Investment Activities,2023-12-31,month,3369674012,2024-02-02
2220,Income from Investment Activities,2023-12-31,ytd,37966620921,2024-01-02
2221,"Dividend income, interest income from bonds",2023-12-31,month,2993657805,2024-02-02
2221,"Dividend income, interest income from bonds",2023-12-31,ytd,32849897439,2024-01-02
2221.1,Dividends income,2023-12-31,month,0,2024-02-02
2221.1,Dividends income,2023-12-31,ytd,0,2024-01-02
2221.2,Interest income from bonds,2023-12-31,month,2993657805,2024-02-02
2221.2,Interest income from bonds,2023-12-31,ytd,32849897439,2024-01-02
2222,Interest income,2023-12-31,month,376016207,2024-02-02
2222,Interest income,2023-12-31,ytd,5116723482,2024-01-02
2222.1,Interest income from bank deposits,2023-12-31,month,49029906,2024-02-02
2222.1,Interest income from bank deposits,2023-12-31,ytd,3206997455,2024-01-02
2222.2,Interest income from Money market instruments,2023-12-31,month,326986301,2024-02-02
