code,line_item,period_end,measure,value,asOf
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2023-12-31,month,0.000927555263785628,2024-02-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2023-12-31,month,0.000429545085370662,2024-02-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2023-12-31,month,0.000405911512167847,2024-02-02
2269,Expense/Average NAV (%),2023-12-31,month,0.0147173368523147,2024-02-02
2270,Portfolio turnover rate (%),2023-12-31,month,1.66677854906568,2024-02-02
2272,OTHER INDICATORS,2023-12-31,month,,2024-02-02
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2023-12-31,month,165269788200,2024-02-02
2274,Total value of outstanding Fund Certificate at the beginning of period,2023-12-31,month,165269788200,2024-02-02
2275,Total number of outstanding Fund Certificate at the beginning of period,2023-12-31,month,16526978.82,2024-02-02
2276,Change of Fund scale during the period (based on par value of fund certificate),2023-12-31,month,12596894500,2024-02-02
2277,Number of Fund Certificates subscribed during the period,2023-12-31,month,2182955.55,2024-02-02
2278,Net subscription amount during the period (based on par value),2023-12-31,month,21829555500,2024-02-02
2279,Fund scale at the end of the period (based on par value),2023-12-31,month,177866682700,2024-02-02
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2023-12-31,month,177866682700,2024-02-02
2281,Total number of outstanding Fund Certificate at the end of the period,2023-12-31,month,17786668.27,2024-02-02
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2023-12-31,month,0.561506289339482,2024-02-02
2283,Top 10 investors' ownership ratio at the end of the period,2023-12-31,month,0.718,2024-02-02
2284,Foreign investors' ownership ratio at the end of the period,2023-12-31,month,0.1782,2024-02-02
2284,Foreign investors' ownership ratio at the end of the period (***),2023-12-31,month,0.1782,2024-01-02
2285,Net asset value per Fund Certificate at the end of period,2023-12-31,month,25389.59,2024-02-02
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2023-12-31,month,,2024-02-02
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2023-12-31,month,,2024-02-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2023-12-31,month,,2024-02-02
2288,Market price per fund certificates at the end of period (not applicable),2023-12-31,month,,2024-02-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2023-12-31,month,0.000662162839384813,2024-02-02
22761,Change of Number of Fund Certificates during the period,2023-12-31,month,1259689.45,2024-02-02
22762,Change in capital amount during the period (based on par value),2023-12-31,month,12596894500,2024-02-02
22781,Number of Fund Certificates redeemed during the period,2023-12-31,month,-923266.1,2024-02-02
22782,Net redemption amount during the period (based on par value),2023-12-31,month,-9232661000,2024-02-02
22841,Number of investors of the Fund at the end of the period,2023-12-31,month,9563,2024-02-02
2264,INVESTMENT PERFORMANCE INDICATORS,2024-01-31,month,,2024-03-01
2265,Management fee paid to the fund management company/Average NAV (%),2024-01-31,month,0.0121995468581667,2024-03-01
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-01-31,month,0.000875587546363042,2024-03-01
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-01-31,month,0.000313328894622449,2024-03-01
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-01-31,month,0.000438162382241085,2024-03-01
2269,Expense/Average NAV (%),2024-01-31,month,0.0144460006488315,2024-03-01
2270,Portfolio turnover rate (%),2024-01-31,month,1.79258290436168,2024-03-01
2272,OTHER INDICATORS,2024-01-31,month,,2024-03-01
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-01-31,month,177866682700,2024-03-01
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-01-31,month,177866682700,2024-03-01
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-01-31,month,17786668.27,2024-03-01
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-01-31,month,38260716400,2024-03-01
2277,Number of Fund Certificates subscribed during the period,2024-01-31,month,3926322.6,2024-03-01
2278,Net subscription amount during the period (based on par value),2024-01-31,month,39263226000,2024-03-01
2279,Fund scale at the end of the period (based on par value),2024-01-31,month,216127399100,2024-03-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-01-31,month,216127399100,2024-03-01
2281,Total number of outstanding Fund Certificate at the end of the period,2024-01-31,month,21612739.91,2024-03-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-01-31,month,0.462103654677257,2024-03-01
2283,Top 10 investors' ownership ratio at the end of the period,2024-01-31,month,0.648,2024-03-01
2284,Foreign investors' ownership ratio at the end of the period,2024-01-31,month,0.1467,2024-02-02
2284,Foreign investors' ownership ratio at the end of the period (***),2024-01-31,month,0.1467,2024-03-01
2285,Net asset value per Fund Certificate at the end of period,2024-01-31,month,25506.47,2024-03-01
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-01-31,month,,2024-03-01
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-01-31,month,,2024-03-01
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-01-31,month,,2024-03-01
2288,Market price per fund certificates at the end of period (not applicable),2024-01-31,month,,2024-03-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-01-31,month,0.000613256273629864,2024-03-01
22761,Change of Number of Fund Certificates during the period,2024-01-31,month,3826071.64,2024-03-01
22762,Change in capital amount during the period (based on par value),2024-01-31,month,38260716400,2024-03-01
22781,Number of Fund Certificates redeemed during the period,2024-01-31,month,-100250.96,2024-03-01
22782,Net redemption amount during the period (based on par value),2024-01-31,month,-1002509600,2024-03-01
22841,Number of investors of the Fund at the end of the period,2024-01-31,month,9798,2024-03-01
2264,INVESTMENT PERFORMANCE INDICATORS,2024-02-29,month,,2024-04-01
2265,Management fee paid to the fund management company/Average NAV (%),2024-02-29,month,0.0114136000173659,2024-04-01
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-02-29,month,0.000806088977582309,2024-04-01
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-02-29,month,0.000217716880732702,2024-04-01
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-02-29,month,0.000311364276523741,2024-04-01
2269,Expense/Average NAV (%),2024-02-29,month,0.0141851500411618,2024-04-01
2270,Portfolio turnover rate (%),2024-02-29,month,1.36803651406334,2024-04-01
2272,OTHER INDICATORS,2024-02-29,month,,2024-04-01
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-02-29,month,216127399100,2024-04-01
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-02-29,month,216127399100,2024-04-01
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-02-29,month,21612739.91,2024-04-01
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-02-29,month,82439499600,2024-04-01
2277,Number of Fund Certificates subscribed during the period,2024-02-29,month,8307284.71,2024-04-01
2278,Net subscription amount during the period (based on par value),2024-02-29,month,83072847100,2024-04-01
2279,Fund scale at the end of the period (based on par value),2024-02-29,month,298566898700,2024-04-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-02-29,month,298566898700,2024-04-01
2281,Total number of outstanding Fund Certificate at the end of the period,2024-02-29,month,29856689.87,2024-04-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-02-29,month,0.336550374597839,2024-04-01
2283,Top 10 investors' ownership ratio at the end of the period,2024-02-29,month,0.5574,2024-04-01
2284,Foreign investors' ownership ratio at the end of the period (***),2024-02-29,month,0.1061,2024-04-01
2285,Net asset value per Fund Certificate at the end of period,2024-02-29,month,25655.25,2024-04-01
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-02-29,month,,2024-04-01
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-02-29,month,,2024-04-01
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-02-29,month,,2024-04-01
2288,Market price per fund certificates at the end of period (not applicable),2024-02-29,month,,2024-04-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-02-29,month,0.0005203684753268,2024-04-01
22761,Change of Number of Fund Certificates during the period,2024-02-29,month,8243949.96,2024-04-01
22762,Change in capital amount during the period (based on par value),2024-02-29,month,82439499600,2024-04-01
22781,Number of Fund Certificates redeemed during the period,2024-02-29,month,-63334.75,2024-04-01
22782,Net redemption amount during the period (based on par value),2024-02-29,month,-633347500,2024-04-01
22841,Number of investors of the Fund at the end of the period,2024-02-29,month,10130,2024-04-01
2264,INVESTMENT PERFORMANCE INDICATORS,2024-03-31,month,,2024-05-03
2265,Management fee paid to the fund management company/Average NAV (%),2024-03-31,month,0.0121996109422292,2024-05-03
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-03-31,month,0.000870166464026145,2024-05-03
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-03-31,month,0.000146914453782037,2024-05-03
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-03-31,month,0.00021098629843034,2024-05-03
2269,Expense/Average NAV (%),2024-03-31,month,0.0137496942360262,2024-05-03
2270,Portfolio turnover rate (%),2024-03-31,month,1.50381694237127,2024-05-03
2272,OTHER INDICATORS,2024-03-31,month,,2024-05-03
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-03-31,month,298566898700,2024-05-03
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-03-31,month,298566898700,2024-05-03
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-03-31,month,29856689.87,2024-05-03
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-03-31,month,135020117200,2024-05-03
2277,Number of Fund Certificates subscribed during the period,2024-03-31,month,16567783.32,2024-05-03
2278,Net subscription amount during the period (based on par value),2024-03-31,month,165677833200,2024-05-03
2279,Fund scale at the end of the period (based on par value),2024-03-31,month,433587015900,2024-05-03
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-03-31,month,433587015900,2024-05-03
2281,Total number of outstanding Fund Certificate at the end of the period,2024-03-31,month,43358701.59,2024-05-03
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-03-31,month,0.186679203554997,2024-05-03
2283,Top 10 investors' ownership ratio at the end of the period,2024-03-31,month,0.4304,2024-05-03
2284,Foreign investors' ownership ratio at the end of the period (***),2024-03-31,month,0.057,2024-05-03
2285,Net asset value per Fund Certificate at the end of period,2024-03-31,month,25806.88,2024-05-03
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-03-31,month,,2024-05-03
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-03-31,month,,2024-05-03
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-03-31,month,,2024-05-03
2288,Market price per fund certificates at the end of period (not applicable),2024-03-31,month,,2024-05-03
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-03-31,month,0.00046992132533969,2024-05-03
22761,Change of Number of Fund Certificates during the period,2024-03-31,month,13502011.72,2024-05-03
22762,Change in capital amount during the period (based on par value),2024-03-31,month,135020117200,2024-05-03
22781,Number of Fund Certificates redeemed during the period,2024-03-31,month,-3065771.6,2024-05-03
22782,Net redemption amount during the period (based on par value),2024-03-31,month,-30657716000,2024-05-03
22841,Number of investors of the Fund at the end of the period,2024-03-31,month,10752,2024-05-03
2264,INVESTMENT PERFORMANCE INDICATORS,2024-04-30,month,,2024-06-03
2265,Management fee paid to the fund management company/Average NAV (%),2024-04-30,month,0.0118059347831835,2024-06-03
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-04-30,month,0.000831919857236746,2024-06-03
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-04-30,month,0.000138964186647834,2024-06-03
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-04-30,month,0.000196459705400203,2024-06-03
2269,Expense/Average NAV (%),2024-04-30,month,0.0138937224353451,2024-06-03
2270,Portfolio turnover rate (%),2024-04-30,month,1.38077678460752,2024-06-03
2272,OTHER INDICATORS,2024-04-30,month,,2024-06-03
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-04-30,month,433587015900,2024-06-03
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-04-30,month,433587015900,2024-06-03
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-04-30,month,43358701.59,2024-06-03
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-04-30,month,-8722411400,2024-06-03
2277,Number of Fund Certificates subscribed during the period,2024-04-30,month,5410091.98,2024-06-03
2278,Net subscription amount during the period (based on par value),2024-04-30,month,54100919800,2024-06-03
2279,Fund scale at the end of the period (based on par value),2024-04-30,month,424864604500,2024-06-03
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-04-30,month,424864604500,2024-06-03
2281,Total number of outstanding Fund Certificate at the end of the period,2024-04-30,month,42486460.45,2024-06-03
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-04-30,month,0.0573218063873805,2024-06-03
2283,Top 10 investors' ownership ratio at the end of the period,2024-04-30,month,0.3463,2024-06-03
2284,Foreign investors' ownership ratio at the end of the period (***),2024-04-30,month,0.0582,2024-06-03
2285,Net asset value per Fund Certificate at the end of period,2024-04-30,month,25949.26,2024-06-03
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-04-30,month,,2024-06-03
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-04-30,month,,2024-06-03
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-04-30,month,,2024-06-03
2288,Market price per fund certificates at the end of period (not applicable),2024-04-30,month,,2024-06-03
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-04-30,month,0.000453341093155499,2024-06-03
22761,Change of Number of Fund Certificates during the period,2024-04-30,month,-872241.14,2024-06-03
22762,Change in capital amount during the period (based on par value),2024-04-30,month,-8722411400,2024-06-03
22781,Number of Fund Certificates redeemed during the period,2024-04-30,month,-6282333.12,2024-06-03
22782,Net redemption amount during the period (based on par value),2024-04-30,month,-62823331200,2024-06-03
22841,Number of investors of the Fund at the end of the period,2024-04-30,month,11044,2024-06-03
2264,INVESTMENT PERFORMANCE INDICATORS,2024-05-31,month,,2024-07-01
2265,Management fee paid to the fund management company/Average NAV (%),2024-05-31,month,0.0121995665485734,2024-07-01
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-05-31,month,0.000859194538265965,2024-07-01
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-05-31,month,0.000136303311106464,2024-07-01
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-05-31,month,0.000185324206960414,2024-07-01
2269,Expense/Average NAV (%),2024-05-31,month,0.0138289261189794,2024-07-01
2270,Portfolio turnover rate (%),2024-05-31,month,1.16095587830106,2024-07-01
2272,OTHER INDICATORS,2024-05-31,month,,2024-07-01
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-05-31,month,424864604500,2024-07-01
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-05-31,month,424864604500,2024-07-01
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-05-31,month,42486460.45,2024-07-01
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-05-31,month,49764170500,2024-07-01
2277,Number of Fund Certificates subscribed during the period,2024-05-31,month,7531884.55,2024-07-01
2278,Net subscription amount during the period (based on par value),2024-05-31,month,75318845500,2024-07-01
2279,Fund scale at the end of the period (based on par value),2024-05-31,month,474628775000,2024-07-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-05-31,month,474628775000,2024-07-01
2281,Total number of outstanding Fund Certificate at the end of the period,2024-05-31,month,47462877.5,2024-07-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-05-31,month,0.00704110638888255,2024-07-01
2283,Top 10 investors' ownership ratio at the end of the period,2024-05-31,month,0.3009,2024-07-01
2284,Foreign investors' ownership ratio at the end of the period (***),2024-05-31,month,0.0083,2024-07-01
2285,Net asset value per Fund Certificate at the end of period,2024-05-31,month,26094.3,2024-07-01
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-05-31,month,,2024-07-01
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-05-31,month,,2024-07-01
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-05-31,month,,2024-07-01
2288,Market price per fund certificates at the end of period (not applicable),2024-05-31,month,,2024-07-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-05-31,month,0.000458202459456376,2024-07-01
22761,Change of Number of Fund Certificates during the period,2024-05-31,month,4976417.05,2024-07-01
22762,Change in capital amount during the period (based on par value),2024-05-31,month,49764170500,2024-07-01
22781,Number of Fund Certificates redeemed during the period,2024-05-31,month,-2555467.5,2024-07-01
22782,Net redemption amount during the period (based on par value),2024-05-31,month,-25554675000,2024-07-01
22841,Number of investors of the Fund at the end of the period,2024-05-31,month,11247,2024-07-01
2264,INVESTMENT PERFORMANCE INDICATORS,2024-06-30,month,,2024-08-02
2265,Management fee paid to the fund management company/Average NAV (%),2024-06-30,month,0.0118059933500746,2024-08-02
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-06-30,month,0.000836661300764576,2024-08-02
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-06-30,month,0.000113832901437846,2024-08-02
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-06-30,month,0.000165770758803838,2024-08-02
2269,Expense/Average NAV (%),2024-06-30,month,0.0138058401607694,2024-08-02
2270,Portfolio turnover rate (%),2024-06-30,month,1.33001402919962,2024-08-02
2272,OTHER INDICATORS,2024-06-30,month,,2024-08-02
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-06-30,month,474628775000,2024-08-02
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-06-30,month,474628775000,2024-08-02
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-06-30,month,47462877.5,2024-08-02
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-06-30,month,37512345400,2024-08-02
2277,Number of Fund Certificates subscribed during the period,2024-06-30,month,4934010.22,2024-08-02
2278,Net subscription amount during the period (based on par value),2024-06-30,month,49340102200,2024-08-02
2279,Fund scale at the end of the period (based on par value),2024-06-30,month,512141120400,2024-08-02
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-06-30,month,512141120400,2024-08-02
2281,Total number of outstanding Fund Certificate at the end of the period,2024-06-30,month,51214112.04,2024-08-02
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-06-30,month,0.00652537272810637,2024-08-02
2283,Top 10 investors' ownership ratio at the end of the period,2024-06-30,month,0.2937,2024-08-02
2284,Foreign investors' ownership ratio at the end of the period (***),2024-06-30,month,0.0077,2024-08-02
2285,Net asset value per Fund Certificate at the end of period,2024-06-30,month,26257.57,2024-08-02
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-06-30,month,,2024-08-02
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-06-30,month,,2024-08-02
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-06-30,month,,2024-08-02
2288,Market price per fund certificates at the end of period (not applicable),2024-06-30,month,,2024-08-02
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-06-30,month,0.000434243070577488,2024-08-02
22761,Change of Number of Fund Certificates during the period,2024-06-30,month,3751234.54,2024-08-02
22762,Change in capital amount during the period (based on par value),2024-06-30,month,37512345400,2024-08-02
22781,Number of Fund Certificates redeemed during the period,2024-06-30,month,-1182775.68,2024-08-02
22782,Net redemption amount during the period (based on par value),2024-06-30,month,-11827756800,2024-08-02
22841,Number of investors of the Fund at the end of the period,2024-06-30,month,11375,2024-08-02
2264,INVESTMENT PERFORMANCE INDICATORS,2024-07-31,month,,2024-09-04
2265,Management fee paid to the fund management company/Average NAV (%),2024-07-31,month,0.0121995421114442,2024-09-04
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-07-31,month,0.000872143450465751,2024-09-04
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-07-31,month,0.000102244116425842,2024-09-04
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-07-31,month,0.000156749010985165,2024-09-04
2269,Expense/Average NAV (%),2024-07-31,month,0.0137607281126782,2024-09-04
2270,Portfolio turnover rate (%),2024-07-31,month,1.31593633572063,2024-09-04
2272,OTHER INDICATORS,2024-07-31,month,,2024-09-04
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-07-31,month,512141120400,2024-09-04
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-07-31,month,512141120400,2024-09-04
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-07-31,month,51214112.04,2024-09-04
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-07-31,month,27191313800,2024-09-04
2277,Number of Fund Certificates subscribed during the period,2024-07-31,month,3503483.87,2024-09-04
2278,Net subscription amount during the period (based on par value),2024-07-31,month,35034838700,2024-09-04
2279,Fund scale at the end of the period (based on par value),2024-07-31,month,539332434200,2024-09-04
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-07-31,month,539332434200,2024-09-04
2281,Total number of outstanding Fund Certificate at the end of the period,2024-07-31,month,53933243.42,2024-09-04
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-07-31,month,0.0061963855464341,2024-09-04
2283,Top 10 investors' ownership ratio at the end of the period,2024-07-31,month,0.2817,2024-09-04
2284,Foreign investors' ownership ratio at the end of the period (***),2024-07-31,month,0.0073,2024-09-04
2285,Net asset value per Fund Certificate at the end of period,2024-07-31,month,26403.92,2024-09-04
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-07-31,month,,2024-09-04
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-07-31,month,,2024-09-04
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-07-31,month,,2024-09-04
2288,Market price per fund certificates at the end of period (not applicable),2024-07-31,month,,2024-09-04
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-07-31,month,0.000438128421114662,2024-09-04
22761,Change of Number of Fund Certificates during the period,2024-07-31,month,2719131.38,2024-09-04
22762,Change in capital amount during the period (based on par value),2024-07-31,month,27191313800,2024-09-04
22781,Number of Fund Certificates redeemed during the period,2024-07-31,month,-784352.49,2024-09-04
22782,Net redemption amount during the period (based on par value),2024-07-31,month,-7843524900,2024-09-04
22841,Number of investors of the Fund at the end of the period,2024-07-31,month,11463,2024-09-04
2264,INVESTMENT PERFORMANCE INDICATORS,2024-08-31,month,,2024-10-01
2265,Management fee paid to the fund management company/Average NAV (%),2024-08-31,month,0.0121984351822536,2024-10-01
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-08-31,month,0.000889565854397413,2024-10-01
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-08-31,month,9.80102393431682e-05,2024-10-01
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-08-31,month,0.000150258117694986,2024-10-01
2269,Expense/Average NAV (%),2024-08-31,month,0.0137144424606083,2024-10-01
2270,Portfolio turnover rate (%),2024-08-31,month,1.48353823135103,2024-10-01
2272,OTHER INDICATORS,2024-08-31,month,,2024-10-01
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-08-31,month,539332434200,2024-10-01
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-08-31,month,539332434200,2024-10-01
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-08-31,month,53933243.42,2024-10-01
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-08-31,month,17054189600,2024-10-01
2277,Number of Fund Certificates subscribed during the period,2024-08-31,month,6417940.29,2024-10-01
2278,Net subscription amount during the period (based on par value),2024-08-31,month,64179402900,2024-10-01
2279,Fund scale at the end of the period (based on par value),2024-08-31,month,556386623800,2024-10-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-08-31,month,556386623800,2024-10-01
2281,Total number of outstanding Fund Certificate at the end of the period,2024-08-31,month,55638662.38,2024-10-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2024-08-31,month,7.53283745639897e-05,2024-10-01
2283,Top 10 investors' ownership ratio at the end of the period,2024-08-31,month,0.2892,2024-10-01
2284,Foreign investors' ownership ratio at the end of the period (***),2024-08-31,month,0.0076,2024-10-01
2285,Net asset value per Fund Certificate at the end of period,2024-08-31,month,26521.76,2024-10-01
2286,Fee paid to Real Estate management organisation/ Average NAV (%) (not applicable),2024-08-31,month,,2024-10-01
2287,Fee paid to Real Estate valuation service provider/ Average NAV (%) (not applicable),2024-08-31,month,,2024-10-01
2287,"Income (including interest income, dividend, coupon income and unrealised gain)/ Average NAV (%) (not applicable)",2024-08-31,month,,2024-10-01
2288,Market price per fund certificates at the end of period (not applicable),2024-08-31,month,,2024-10-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2024-08-31,month,0.000433969841876035,2024-10-01
22761,Change of Number of Fund Certificates during the period,2024-08-31,month,1705418.96,2024-10-01
22762,Change in capital amount during the period (based on par value),2024-08-31,month,17054189600,2024-10-01
22781,Number of Fund Certificates redeemed during the period,2024-08-31,month,-4712521.33,2024-10-01
22782,Net redemption amount during the period (based on par value),2024-08-31,month,-47125213300,2024-10-01
22841,Number of investors of the Fund at the end of the period,2024-08-31,month,11628,2024-10-01
2264,INVESTMENT PERFORMANCE INDICATORS,2024-09-30,month,,2024-11-01
2265,Management fee paid to the fund management company/Average NAV (%),2024-09-30,month,0.0118049205643236,2024-11-01
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2024-09-30,month,0.000843616575379201,2024-11-01
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2024-09-30,month,9.40280793266882e-05,2024-11-01
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2024-09-30,month,0.000145745020285701,2024-11-01
2269,Expense/Average NAV (%),2024-09-30,month,0.0136955953611617,2024-11-01
2270,Portfolio turnover rate (%),2024-09-30,month,1.72171152517143,2024-11-01
2272,OTHER INDICATORS,2024-09-30,month,,2024-11-01
2273,Fund scale at the beginning of the period (based on par value of fund certificate),2024-09-30,month,556386623800,2024-11-01
2274,Total value of outstanding Fund Certificate at the beginning of period,2024-09-30,month,556386623800,2024-11-01
2275,Total number of outstanding Fund Certificate at the beginning of period,2024-09-30,month,55638662.38,2024-11-01
2276,Change of Fund scale during the period (based on par value of fund certificate),2024-09-30,month,1012592500,2024-11-01
2277,Number of Fund Certificates subscribed during the period,2024-09-30,month,6174683.93,2024-11-01
2278,Net subscription amount during the period (based on par value),2024-09-30,month,61746839300,2024-11-01
2279,Fund scale at the end of the period (based on par value),2024-09-30,month,557399216300,2024-11-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2024-09-30,month,557399216300,2024-11-01
